"Date","Time (LST/LDT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2022/09/23","15:36","5.1","341","8.7","22.2","1016.1","-","-"
"2022/09/23","15:42","6","344","7.6","22.1","1016.2","-","-"
"2022/09/23","15:48","5.3","354","8.9","22.3","1016.2","-","-"
"2022/09/23","15:54","6.1","6","7.3","22.2","1016.2","-","-"
"2022/09/23","16:00","6.7","358","8.7","22.2","1016.2","-","-"
"2022/09/23","16:06","6.2","7","8.6","22.2","1016.2","-","-"
"2022/09/23","16:12","6","6","7","22.1","1016.3","-","-"
"2022/09/23","16:18","5.8","347","7.9","22.4","1016.3","-","-"
"2022/09/23","16:24","6.3","7","7.6","22.2","1016.3","-","-"
"2022/09/23","16:30","4.4","341","7.3","22.5","1016.3","-","-"
"2022/09/23","16:36","4.2","331","6.7","22.8","1016.3","-","-"
"2022/09/23","16:42","6","352","8.3","22.4","1016.4","-","-"
"2022/09/23","16:48","3.4","349","6.8","22.7","1016.3","-","-"
"2022/09/23","16:54","5.5","321","7.2","22.8","1016.3","-","-"
"2022/09/23","17:00","4.4","340","5.6","22.8","1016.4","-","-"
"2022/09/23","17:06","5","354","6.7","22.6","1016.4","-","-"
"2022/09/23","17:12","5.8","347","7.3","22.5","1016.4","-","-"
"2022/09/23","17:18","3.8","343","6.2","22.6","1016.4","-","-"
"2022/09/23","17:24","5.2","348","5.8","22.6","1016.5","-","-"
"2022/09/23","17:30","4.9","329","7.2","22.8","1016.5","-","-"
"2022/09/23","17:36","5.1","346","6.5","22.5","1016.5","-","-"
"2022/09/23","17:42","4.2","1","5.8","22.7","1016.4","-","-"
"2022/09/23","17:48","4.8","335","6.3","22.7","1016.5","-","-"
"2022/09/23","17:54","4.6","339","5.8","22.6","1016.6","-","-"
"2022/09/23","18:00","4.6","344","5.6","22.7","1016.5","-","-"
"2022/09/23","18:06","4.3","343","6","22.6","1016.6","-","-"
"2022/09/23","18:12","4.3","357","5.9","22.7","1016.6","-","-"
"2022/09/23","18:18","4.4","353","5.8","22.7","1016.6","-","-"
"2022/09/23","18:24","4.8","353","6.5","22.5","1016.7","-","-"
"2022/09/23","18:30","4.2","355","6.2","22.6","1016.7","-","-"
"2022/09/23","18:36","3.6","336","5.1","22.5","1016.7","-","-"
"2022/09/23","18:42","3.4","339","4.4","22.3","1016.8","-","-"
"2022/09/23","18:48","3.6","339","5.1","22.3","1016.8","-","-"
"2022/09/23","18:54","4.2","335","5.4","22.1","1016.8","-","-"
"2022/09/23","19:00","3.9","338","4.9","21.9","1016.9","-","-"
"2022/09/23","19:06","3.7","342","5","21.8","1017","-","-"
"2022/09/23","19:12","4","357","4.5","21.7","1017","-","-"
"2022/09/23","19:18","3.8","2","4.6","21.6","1017.2","-","-"
"2022/09/23","19:24","3","359","4.1","21.6","1017.3","-","-"
"2022/09/23","19:30","3.6","2","4.6","21.5","1017.3","-","-"
"2022/09/23","19:36","4","5","4.7","21.5","1017.4","-","-"
"2022/09/23","19:42","3.5","346","4.3","21.2","1017.5","-","-"
"2022/09/23","19:48","3.4","7","4.1","21.2","1017.6","-","-"
"2022/09/23","19:54","4.4","7","5.6","21","1017.7","-","-"
"2022/09/23","20:00","4.4","4","6.2","20.8","1017.8","-","-"
"2022/09/23","20:06","4.4","5","5.1","20.7","1017.8","-","-"
"2022/09/23","20:12","3.9","3","4.9","20.6","1017.9","-","-"
"2022/09/23","20:18","3.8","7","4.4","20.5","1018","-","-"
"2022/09/23","20:24","4.4","6","5","20.4","1018.1","-","-"
"2022/09/23","20:30","4","3","4.7","20.4","1018.2","-","-"
"2022/09/23","20:36","4.2","7","5.2","20.3","1018.3","-","-"
"2022/09/23","20:42","4.3","8","5.1","20.3","1018.4","-","-"
"2022/09/23","20:48","4.2","2","5.1","20.3","1018.4","-","-"
"2022/09/23","20:54","4.2","2","5.3","20.2","1018.5","-","-"
"2022/09/23","21:00","4.3","9","5.5","20","1018.5","-","-"
"2022/09/23","21:06","3.9","4","4.7","20","1018.6","-","-"
"2022/09/23","21:12","4","3","4.7","19.8","1018.7","-","-"
"2022/09/23","21:18","4.3","7","5.5","19.8","1018.7","-","-"
"2022/09/23","21:24","5","3","6.3","19.7","1018.7","-","-"
"2022/09/23","21:30","5.2","3","5.7","19.7","1018.8","-","-"
"2022/09/23","21:36","4.7","5","5.5","19.6","1018.9","-","-"
"2022/09/23","21:42","5.1","1","6.4","19.4","1018.9","-","-"
"2022/09/23","21:48","4.6","7","5.5","19.2","1019.1","-","-"
"2022/09/23","21:54","3.9","6","5","19.2","1019.2","-","-"
"2022/09/23","22:00","4.5","5","5.4","19.2","1019.3","-","-"
"2022/09/23","22:06","4.7","4","5.6","19.1","1019.4","-","-"
"2022/09/23","22:12","4.5","5","5.5","19","1019.3","-","-"
"2022/09/23","22:18","4.5","10","5.8","19","1019.4","-","-"
"2022/09/23","22:24","4.3","12","5.3","19.1","1019.5","-","-"
"2022/09/23","22:30","4.5","9","5.2","19.1","1019.5","-","-"
"2022/09/23","22:36","5","11","6.2","18.9","1019.5","-","-"
"2022/09/23","22:42","4.5","8","5.3","18.8","1019.5","-","-"
"2022/09/23","22:48","4.2","9","5.3","18.8","1019.6","-","-"
"2022/09/23","22:54","4.3","8","5.1","18.8","1019.6","-","-"
"2022/09/23","23:00","4.2","6","5","18.8","1019.6","-","-"
"2022/09/23","23:06","4.5","5","5","18.8","1019.6","-","-"
"2022/09/23","23:12","4.1","7","5.1","18.7","1019.7","-","-"
"2022/09/23","23:18","4.1","8","4.8","18.7","1019.6","-","-"
"2022/09/23","23:24","3.7","8","4.8","18.7","1019.6","-","-"
"2022/09/23","23:30","4.1","5","4.7","18.7","1019.6","-","-"
"2022/09/23","23:36","3.9","6","5","18.5","1019.6","-","-"
"2022/09/23","23:42","4","8","4.6","18.4","1019.5","-","-"
"2022/09/23","23:48","4.7","8","5.2","18.4","1019.5","-","-"
"2022/09/23","23:54","5","11","6.2","18.6","1019.5","-","-"
"2022/09/24","00:00","5.1","7","5.8","18.5","1019.5","-","-"
"2022/09/24","00:06","4.7","9","5.6","18.5","1019.6","-","-"
"2022/09/24","00:12","4.7","8","5.6","18.3","1019.6","-","-"
"2022/09/24","00:18","4.4","10","5.1","18.2","1019.6","-","-"
"2022/09/24","00:24","4.4","6","5.3","18.2","1019.6","-","-"
"2022/09/24","00:30","4.7","6","5.5","18","1019.6","-","-"
"2022/09/24","00:36","4.3","8","5.2","17.9","1019.6","-","-"
"2022/09/24","00:42","3.8","8","4.9","17.7","1019.6","-","-"
"2022/09/24","00:48","3.8","6","4.9","17.7","1019.6","-","-"
"2022/09/24","00:54","4.2","7","4.9","17.6","1019.6","-","-"
"2022/09/24","01:00","4.3","5","4.9","17.5","1019.6","-","-"
"2022/09/24","01:06","4.4","6","5.1","17.5","1019.5","-","-"
"2022/09/24","01:12","4","7","4.7","17.4","1019.5","-","-"
"2022/09/24","01:18","3.9","7","4.8","17.4","1019.5","-","-"
"2022/09/24","01:24","4","7","4.5","17.4","1019.4","-","-"
"2022/09/24","01:30","4.3","9","5.2","17.5","1019.4","-","-"
"2022/09/24","01:36","4.4","9","5.2","17.6","1019.4","-","-"
"2022/09/24","01:42","4.5","7","5.2","17.6","1019.4","-","-"
"2022/09/24","01:48","4.7","7","5.1","17.5","1019.4","-","-"
"2022/09/24","01:54","4.6","7","5.4","17.3","1019.4","-","-"
"2022/09/24","02:00","4.2","8","4.8","17.3","1019.4","-","-"
"2022/09/24","02:06","3.9","6","4.8","17.5","1019.4","-","-"
"2022/09/24","02:12","4.3","8","5","17.6","1019.4","-","-"
"2022/09/24","02:18","3.9","8","4.6","17.5","1019.4","-","-"
"2022/09/24","02:24","4.2","6","4.9","17.6","1019.4","-","-"
"2022/09/24","02:30","4.7","5","5.3","17.5","1019.4","-","-"
"2022/09/24","02:36","4.6","7","5.5","17.5","1019.3","-","-"
"2022/09/24","02:42","4.6","6","5.3","17.4","1019.3","-","-"
"2022/09/24","02:48","4.3","7","5","17.5","1019.3","-","-"
"2022/09/24","02:54","4.8","5","5.3","17.5","1019.3","-","-"
"2022/09/24","03:00","4.6","4","5.5","17.5","1019.3","-","-"
"2022/09/24","03:06","4.7","6","5.3","17.5","1019.4","-","-"
"2022/09/24","03:12","4.3","1","5.4","17.4","1019.4","-","-"
"2022/09/24","03:18","4.1","5","5.3","17.4","1019.4","-","-"
"2022/09/24","03:24","4.2","5","5","17.4","1019.3","-","-"
"2022/09/24","03:30","4.3","7","4.9","17.4","1019.3","-","-"
"2022/09/24","03:36","4","8","4.9","17.3","1019.2","-","-"
"2022/09/24","03:42","4.2","8","4.7","17.4","1019.3","-","-"
"2022/09/24","03:48","4.6","7","5","17.5","1019.2","-","-"
"2022/09/24","03:54","4.2","5","5.1","17.5","1019.2","-","-"
"2022/09/24","04:00","3.9","8","4.9","17.7","1019.2","-","-"
"2022/09/24","04:06","4","9","4.5","18.1","1019.2","-","-"
"2022/09/24","04:12","4.9","6","5.4","18.2","1019.2","-","-"
"2022/09/24","04:18","4.4","6","5.4","18","1019.3","-","-"
"2022/09/24","04:24","3.8","2","4.6","18","1019.2","-","-"
"2022/09/24","04:30","4.1","9","4.9","17.8","1019.2","-","-"
"2022/09/24","04:36","4.2","8","5.2","17.8","1019.2","-","-"
"2022/09/24","04:42","3.5","7","4.5","17.9","1019.2","-","-"
"2022/09/24","04:48","3.6","7","4.5","17.6","1019.3","-","-"
"2022/09/24","04:54","3.8","7","4.6","17.5","1019.3","-","-"
"2022/09/24","05:00","3.9","5","4.6","17.7","1019.3","-","-"
"2022/09/24","05:06","3.8","5","4.8","17.7","1019.4","-","-"
"2022/09/24","05:12","4","3","4.9","17.6","1019.4","-","-"
"2022/09/24","05:18","3.4","353","4.8","17","1019.3","-","-"
"2022/09/24","05:24","3.2","347","4.1","16.8","1019.4","-","-"
"2022/09/24","05:30","3.2","357","4","17.2","1019.3","-","-"
"2022/09/24","05:36","3.1","357","3.8","17.1","1019.3","-","-"
"2022/09/24","05:42","2.8","340","3.5","16.7","1019.3","-","-"
"2022/09/24","05:48","3","331","3.8","16.4","1019.3","-","-"
"2022/09/24","05:54","3.2","335","4.2","16.2","1019.3","-","-"
"2022/09/24","06:00","3.4","341","3.9","16.4","1019.4","-","-"
"2022/09/24","06:06","3.3","346","4","16.5","1019.4","-","-"
"2022/09/24","06:12","3.3","343","4.1","16.6","1019.4","-","-"
"2022/09/24","06:18","3","340","4.1","16.5","1019.3","-","-"
"2022/09/24","06:24","3.3","344","4.4","16.7","1019.3","-","-"
"2022/09/24","06:30","3.1","349","4.3","16.7","1019.2","-","-"
"2022/09/24","06:36","3.2","344","3.9","16.7","1019.3","-","-"
"2022/09/24","06:42","3","343","3.8","16.6","1019.3","-","-"
"2022/09/24","06:48","3.1","344","4","16.9","1019.4","-","-"
"2022/09/24","06:54","2.8","332","3.5","16.3","1019.4","-","-"
"2022/09/24","07:00","3.1","338","3.6","16.2","1019.4","-","-"
"2022/09/24","07:06","3.6","343","4.2","16.4","1019.5","-","-"
"2022/09/24","07:12","3.7","340","4.9","16.5","1019.5","-","-"
"2022/09/24","07:18","3.4","335","4.5","16.2","1019.6","-","-"
"2022/09/24","07:24","3.4","334","4.7","16.2","1019.7","-","-"
"2022/09/24","07:30","3.7","338","4.8","16.5","1019.7","-","-"
"2022/09/24","07:36","3.9","347","5.2","16.8","1019.9","-","-"
"2022/09/24","07:42","3.8","350","5","17","1020","-","-"
"2022/09/24","07:48","3.5","350","4.5","17","1020.1","-","-"
"2022/09/24","07:54","4.2","357","5","17.3","1020.1","-","-"
"2022/09/24","08:00","5","6","6","17.4","1020.1","-","-"
"2022/09/24","08:06","4.2","348","5.6","17.1","1020.2","-","-"
"2022/09/24","08:12","4.1","352","6.1","17.2","1020.3","-","-"
"2022/09/24","08:18","4.3","347","4.8","16.9","1020.5","-","-"
"2022/09/24","08:24","4.1","348","5.3","16.9","1020.5","-","-"
"2022/09/24","08:30","4","344","5.4","16.9","1020.4","-","-"
"2022/09/24","08:36","4.1","346","5.1","16.8","1020.5","-","-"
"2022/09/24","08:42","3.8","358","4.7","17.2","1020.4","-","-"
"2022/09/24","08:48","4.1","357","5.6","17.5","1020.4","-","-"
"2022/09/24","08:54","4.7","2","5.5","17.9","1020.4","-","-"
"2022/09/24","09:00","3.9","6","5.5","18.1","1020.4","-","-"
"2022/09/24","09:06","4.1","7","4.7","18.4","1020.4","-","-"
"2022/09/24","09:12","4.3","9","5.5","18.6","1020.4","-","-"
"2022/09/24","09:18","4.6","12","5.7","18.6","1020.4","-","-"
"2022/09/24","09:24","4.9","19","6.3","18.7","1020.4","-","-"
"2022/09/24","09:30","5","11","5.6","18.9","1020.5","-","-"
"2022/09/24","09:36","5.5","10","6.8","19.2","1020.7","-","-"
"2022/09/24","09:42","4.8","9","6.5","19.2","1020.8","-","-"
"2022/09/24","09:48","5.3","5","6.1","19.2","1020.8","-","-"
"2022/09/24","09:54","4.6","14","5.7","19.5","1020.8","-","-"
"2022/09/24","10:00","4.9","14","5.9","19.7","1020.8","-","-"
"2022/09/24","10:06","4.7","11","6.1","19.7","1020.8","-","-"
"2022/09/24","10:12","4.2","12","6.3","19.9","1020.8","-","-"
"2022/09/24","10:18","4.9","17","5.9","20","1020.8","-","-"
"2022/09/24","10:24","5.2","19","6.1","20.1","1020.8","-","-"
"2022/09/24","10:30","4.7","18","6.7","20.2","1020.8","-","-"
"2022/09/24","10:36","5.1","20","5.9","20.3","1020.8","-","-"
"2022/09/24","10:42","5.6","20","6.6","20.5","1020.8","-","-"
"2022/09/24","10:48","5.2","30","6.6","20.6","1020.8","-","-"
"2022/09/24","10:54","5.6","25","7.2","20.6","1020.9","-","-"
"2022/09/24","11:00","5.3","29","6.7","20.8","1021","-","-"
"2022/09/24","11:06","5","26","6.6","20.8","1020.9","-","-"
"2022/09/24","11:12","5","30","6.2","20.8","1020.9","-","-"
"2022/09/24","11:18","5.4","35","6.1","20.8","1020.9","-","-"
"2022/09/24","11:24","4.8","31","6.2","20.8","1020.9","-","-"
"2022/09/24","11:30","4.9","34","6.2","20.8","1020.9","-","-"
"2022/09/24","11:36","3.7","20","5.6","21","1021","-","-"
"2022/09/24","11:42","4.2","17","5.2","21","1021","-","-"
"2022/09/24","11:48","4.3","37","5.8","21","1021","-","-"
"2022/09/24","11:54","3.4","25","5.9","21","1020.9","-","-"
"2022/09/24","12:00","4.6","24","5.9","21","1021","-","-"
"2022/09/24","12:06","3.6","13","4.6","21","1020.9","-","-"
"2022/09/24","12:12","3.6","39","5","21.2","1020.9","-","-"
"2022/09/24","12:18","3.9","35","5.1","21.2","1020.8","-","-"
"2022/09/24","12:24","3","35","4.6","21.3","1020.8","-","-"
"2022/09/24","12:30","3.2","46","4.7","21.3","1020.8","-","-"
"2022/09/24","12:36","3.9","34","4.9","21.2","1020.7","-","-"
"2022/09/24","12:42","2.1","40","3.6","21.3","1020.6","-","-"
"2022/09/24","12:48","2.8","69","3.8","21.2","1020.5","-","-"
"2022/09/24","12:54","3.5","73","4.1","21.1","1020.4","-","-"
"2022/09/24","13:00","3.1","75","4.2","21.1","1020.4","-","-"
"2022/09/24","13:06","2.7","73","3.7","21.3","1020.3","-","-"
"2022/09/24","13:12","3.1","79","4.1","21.3","1020.3","-","-"
"2022/09/24","13:18","3.9","99","4.7","21.5","1020.2","-","-"
"2022/09/24","13:24","3.2","92","4.3","21.3","1020.2","-","-"
"2022/09/24","13:30","3.4","93","4.5","21.6","1020","-","-"
"2022/09/24","13:36","3.3","104","4.1","21.8","1020","-","-"
"2022/09/24","13:42","3.3","107","5","21.7","1019.9","-","-"
"2022/09/24","13:48","3.5","105","4.1","21.8","1019.8","-","-"
"2022/09/24","13:54","3.9","112","4.6","21.8","1019.8","-","-"
"2022/09/24","14:00","3.6","107","4.5","21.8","1019.6","-","-"
"2022/09/24","14:06","3.5","116","4.7","21.8","1019.5","-","-"
"2022/09/24","14:12","4.6","121","5.4","22.1","1019.3","-","-"
"2022/09/24","14:18","4.3","128","5.3","22.1","1019.2","-","-"
"2022/09/24","14:24","4.6","118","5.7","22","1019.2","-","-"
"2022/09/24","14:30","4","123","6","22.3","1018.9","-","-"
"2022/09/24","14:36","4.6","125","5.6","22.1","1018.9","-","-"
"2022/09/24","14:42","4.1","117","5.2","22.2","1018.9","-","-"
"2022/09/24","14:48","4.1","127","5.9","22.3","1018.9","-","-"
"2022/09/24","14:54","4.5","121","5.6","22.2","1018.7","-","-"
"2022/09/24","15:00","4.1","127","5.2","22.3","1018.7","-","-"
"2022/09/24","15:06","3.9","127","5.3","22.5","1018.5","-","-"
"2022/09/24","15:12","4.7","130","5.5","22.4","1018.4","-","-"
"2022/09/24","15:18","5.1","139","5.7","22.1","1018.3","-","-"
"2022/09/24","15:24","4.7","132","5.7","22.3","1018.2","-","-"
"2022/09/24","15:30","5","130","5.7","22.5","1018.2","-","-"
"2022/09/24","15:36","4.7","133","5.8","22.4","1018.1","-","-"
"2022/09/24","15:42","4.5","143","5.4","22.3","1018","-","-"
"2022/09/24","15:48","4.3","150","6.4","22.3","1018","-","-"
"2022/09/24","15:54","4.8","148","5.7","22.3","1017.9","-","-"
"2022/09/24","16:00","3.8","152","5.8","22.3","1017.8","-","-"
"2022/09/24","16:06","3.7","141","5.4","22.5","1017.8","-","-"
"2022/09/24","16:12","4","142","5.4","22.6","1017.6","-","-"
"2022/09/24","16:18","4.6","145","5.8","22.3","1017.4","-","-"
"2022/09/24","16:24","5.1","146","6.3","22.4","1017.3","-","-"
"2022/09/24","16:30","4.6","145","6.5","22.6","1017.3","-","-"
"2022/09/24","16:36","4.9","148","5.9","22.5","1017.3","-","-"
"2022/09/24","16:42","4.2","147","5.9","22.5","1017.2","-","-"
"2022/09/24","16:48","4","135","5","22.9","1017.2","-","-"
"2022/09/24","16:54","3.1","148","5.6","22.7","1017.2","-","-"
"2022/09/24","17:00","4.4","162","5","22.9","1017.2","-","-"
"2022/09/24","17:06","4.1","144","5.4","22.8","1017.1","-","-"
"2022/09/24","17:12","3.8","149","6.3","22.6","1017.1","-","-"
"2022/09/24","17:18","4.7","160","6.4","22.8","1017.1","-","-"
"2022/09/24","17:24","4.6","149","5.9","22.6","1017.1","-","-"
"2022/09/24","17:30","4.3","163","6","22.9","1017","-","-"
"2022/09/24","17:36","4.1","153","5.2","22.7","1017.1","-","-"
"2022/09/24","17:42","4.2","169","5.6","23.1","1017","-","-"
"2022/09/24","17:48","5.2","169","6.1","23.1","1017.1","-","-"
"2022/09/24","17:54","4.2","164","5.3","23.1","1017.1","-","-"
"2022/09/24","18:00","3.9","178","5.2","23.3","1017.1","-","-"
"2022/09/24","18:06","4.9","184","5.9","23.2","1017.1","-","-"
"2022/09/24","18:12","4.2","168","5.2","23.1","1017.2","-","-"
"2022/09/24","18:18","4.1","164","5.5","23.1","1017.1","-","-"
"2022/09/24","18:24","3.7","180","5.5","23.2","1017.2","-","-"
"2022/09/24","18:30","4.6","172","5.7","23.1","1017.1","-","-"
"2022/09/24","18:36","3.7","170","4.8","23.1","1017.1","-","-"
"2022/09/24","18:42","4.4","183","5.9","22.9","1017.2","-","-"
"2022/09/24","18:48","4.7","170","5.5","22.9","1017.1","-","-"
"2022/09/24","18:54","5.1","185","6","22.8","1017.1","-","-"
"2022/09/24","19:00","5.1","188","6.2","22.7","1017.1","-","-"
"2022/09/24","19:06","4.9","203","5.9","22.7","1017","-","-"
"2022/09/24","19:12","4.7","178","6.1","22.7","1016.9","-","-"
"2022/09/24","19:18","4.9","197","6.3","22.8","1016.9","-","-"
"2022/09/24","19:24","4.4","180","6.7","22.7","1016.9","-","-"
"2022/09/24","19:30","5.6","199","6.5","22.8","1016.9","-","-"
"2022/09/24","19:36","6","176","7.3","22.8","1016.9","-","-"
"2022/09/24","19:42","5.1","203","6.6","22.8","1017","-","-"
"2022/09/24","19:48","6","187","6.8","22.8","1017","-","-"
"2022/09/24","19:54","5","208","6","22.9","1017.1","-","-"
"2022/09/24","20:00","5.7","192","6.7","22.9","1017.1","-","-"
"2022/09/24","20:06","5.7","192","7","22.9","1017.1","-","-"
"2022/09/24","20:12","5.2","215","6.6","22.7","1017.2","-","-"
"2022/09/24","20:18","6.1","202","6.5","22.8","1017.1","-","-"
"2022/09/24","20:24","5.6","217","6.4","22.7","1017.1","-","-"
"2022/09/24","20:30","5.6","219","6.6","22.7","1017.2","-","-"
"2022/09/24","20:36","5.6","219","7.2","22.6","1017.2","-","-"
"2022/09/24","20:42","5.8","217","7.1","22.7","1017.2","-","-"
"2022/09/24","20:48","6","219","6.8","22.7","1017.2","-","-"
"2022/09/24","20:54","5.7","216","6.6","22.7","1017.1","-","-"
"2022/09/24","21:00","5.7","218","6.6","22.7","1017.1","-","-"
"2022/09/24","21:06","5.6","216","7.1","22.8","1017.2","-","-"
"2022/09/24","21:12","6.1","214","7.3","22.8","1017.2","-","-"
"2022/09/24","21:18","5.9","217","7.3","22.9","1017.2","-","-"
"2022/09/24","21:24","5.4","205","6.8","23.1","1017.2","-","-"
"2022/09/24","21:30","5.6","214","6.7","22.9","1017.2","-","-"
"2022/09/24","21:36","5.8","216","7.4","22.9","1017.3","-","-"
"2022/09/24","21:42","6.6","211","7.4","22.9","1017.1","-","-"
"2022/09/24","21:48","6.9","216","7.8","22.9","1017","-","-"
"2022/09/24","21:54","6.2","215","7.5","22.9","1016.9","-","-"
"2022/09/24","22:00","6.3","216","7.7","22.8","1016.9","-","-"
"2022/09/24","22:06","6.1","213","7","22.9","1017","-","-"
"2022/09/24","22:12","6.6","199","7.6","23.2","1016.9","-","-"
"2022/09/24","22:18","7.1","205","8.6","23.2","1016.9","-","-"
"2022/09/24","22:24","5.7","214","8.7","22.9","1017","-","-"
"2022/09/24","22:30","6.2","209","7.3","23","1016.9","-","-"
"2022/09/24","22:36","7.9","193","9.2","23.2","1016.8","-","-"
"2022/09/24","22:42","6.4","212","8.5","23","1016.8","-","-"
"2022/09/24","22:48","6.1","217","6.7","22.9","1016.8","-","-"
"2022/09/24","22:54","6.1","207","8","23","1016.7","-","-"
"2022/09/24","23:00","6.4","214","7.4","23","1016.7","-","-"
"2022/09/24","23:06","7.7","199","9.1","23.2","1016.7","-","-"
"2022/09/24","23:12","6.6","203","9","23.4","1016.6","-","-"
"2022/09/24","23:18","7","209","8.7","23.3","1016.6","-","-"
"2022/09/24","23:24","6.4","217","8.6","23.1","1016.5","-","-"
"2022/09/24","23:30","6.3","218","8.6","23","1016.6","-","-"
"2022/09/24","23:36","6.1","216","7.2","23","1016.6","-","-"
"2022/09/24","23:42","5.7","217","7.3","22.9","1016.6","-","-"
"2022/09/24","23:48","6.3","212","7","22.9","1016.5","-","-"
"2022/09/24","23:54","6.1","214","6.8","22.9","1016.4","-","-"
"2022/09/25","00:00","5.8","210","6.7","23","1016.4","-","-"
"2022/09/25","00:06","6.1","211","7","23.1","1016.2","-","-"
"2022/09/25","00:12","5.8","213","8.2","23.1","1016.1","-","-"
"2022/09/25","00:18","6.1","213","7.6","23.2","1016.2","-","-"
"2022/09/25","00:24","6","220","6.9","23.2","1016.2","-","-"
"2022/09/25","00:30","6","219","7.3","23","1016.1","-","-"
